dialogue_id,locale,line_index,speaker_role,text,category,usage_scope,enabled,full_text,source_id,source_text
draft_celebration_050,th,0,speaker,คู่ควรแล้ว!,celebration,office,true,คู่ควรแล้ว!,draft.celebration.050,Well earned!
draft_surprise_001,en,0,speaker,"Wait, what?",surprise,office,true,"Wait, what?",draft.surprise.001,"Wait, what?"
draft_surprise_001,th,0,speaker,เดี๋ยวนะ อะไร?,surprise,office,true,เดี๋ยวนะ อะไร?,draft.surprise.001,"Wait, what?"
draft_surprise_002,en,0,speaker,Gosh!,surprise,office,true,Gosh!,draft.surprise.002,Gosh!
draft_surprise_002,th,0,speaker,โอ้โฮ!,surprise,office,true,โอ้โฮ!,draft.surprise.002,Gosh!
draft_surprise_003,en,0,speaker,No way!,surprise,office,true,No way!,draft.surprise.003,No way!
draft_surprise_003,th,0,speaker,ไม่น่าเชื่อ!,surprise,office,true,ไม่น่าเชื่อ!,draft.surprise.003,No way!
draft_surprise_004,en,0,speaker,Really?,surprise,office,true,Really?,draft.surprise.004,Really?
draft_surprise_004,th,0,speaker,จริงเหรอ?,surprise,office,true,จริงเหรอ?,draft.surprise.004,Really?
draft_surprise_005,en,0,speaker,Look at that!,surprise,office,true,Look at that!,draft.surprise.005,Look at that!
draft_surprise_005,th,0,speaker,ดูนั่นสิ!,surprise,office,true,ดูนั่นสิ!,draft.surprise.005,Look at that!
draft_surprise_006,en,0,speaker,That changed!,surprise,office,true,That changed!,draft.surprise.006,That changed!
draft_surprise_006,th,0,speaker,เปลี่ยนไปแล้ว!,surprise,office,true,เปลี่ยนไปแล้ว!,draft.surprise.006,That changed!
draft_surprise_007,en,0,speaker,Plot twist!,surprise,office,true,Plot twist!,draft.surprise.007,Plot twist!
draft_surprise_007,th,0,speaker,หักมุมแล้ว!,surprise,office,true,หักมุมแล้ว!,draft.surprise.007,Plot twist!
draft_surprise_008,en,0,speaker,Unexpected!,surprise,office,true,Unexpected!,draft.surprise.008,Unexpected!
draft_surprise_008,th,0,speaker,ไม่คาดคิดเลย!,surprise,office,true,ไม่คาดคิดเลย!,draft.surprise.008,Unexpected!
draft_surprise_009,en,0,speaker,Whoa!,surprise,office,true,Whoa!,draft.surprise.009,Whoa!
draft_surprise_009,th,0,speaker,โห จริงดิ!,surprise,office,true,โห จริงดิ!,draft.surprise.009,Whoa!
draft_surprise_010,en,0,speaker,Did you see?,surprise,office,true,Did you see?,draft.surprise.010,Did you see?
draft_surprise_010,th,0,speaker,เห็นไหม?,surprise,office,true,เห็นไหม?,draft.surprise.010,Did you see?
draft_surprise_011,en,0,speaker,That was quick!,surprise,office,false,That was quick!,draft.surprise.011,That was quick!
draft_surprise_011,th,0,speaker,เร็วมาก!,surprise,office,true,เร็วมาก!,draft.surprise.011,That was quick!
draft_surprise_012,en,0,speaker,Out of nowhere!,surprise,office,false,Out of nowhere!,draft.surprise.012,Out of nowhere!
draft_surprise_012,th,0,speaker,มาไม่ทันตั้งตัว!,surprise,office,true,มาไม่ทันตั้งตัว!,draft.surprise.012,Out of nowhere!
draft_surprise_013,en,0,speaker,"Well, hello!",surprise,office,true,"Well, hello!",draft.surprise.013,"Well, hello!"
draft_surprise_013,th,0,speaker,โอ้โฮ สวัสดี!,surprise,office,true,โอ้โฮ สวัสดี!,draft.surprise.013,"Well, hello!"
draft_surprise_014,en,0,speaker,That's new.,surprise,office,true,That's new.,draft.surprise.014,That's new.
draft_surprise_014,th,0,speaker,อันนี้ใหม่เลย,surprise,office,true,อันนี้ใหม่เลย,draft.surprise.014,That's new.
draft_surprise_015,en,0,speaker,Since when?,surprise,office,true,Since when?,draft.surprise.015,Since when?
draft_surprise_015,th,0,speaker,ตั้งแต่เมื่อไหร่?,surprise,office,true,ตั้งแต่เมื่อไหร่?,draft.surprise.015,Since when?
draft_surprise_016,en,0,speaker,How did that happen?,surprise,office,false,How did that happen?,draft.surprise.016,How did that happen?
draft_surprise_016,th,0,speaker,เกิดขึ้นได้ไง?,surprise,office,true,เกิดขึ้นได้ไง?,draft.surprise.016,How did that happen?
draft_surprise_017,en,0,speaker,Big jump!,surprise,office,true,Big jump!,draft.surprise.017,Big jump!
draft_surprise_017,th,0,speaker,พุ่งขึ้นมาก!,surprise,office,true,พุ่งขึ้นมาก!,draft.surprise.017,Big jump!
draft_surprise_018,en,0,speaker,Sudden turn!,surprise,office,true,Sudden turn!,draft.surprise.018,Sudden turn!
draft_surprise_018,th,0,speaker,หักเลี้ยวกะทันหัน!,surprise,office,false,หักเลี้ยวกะทันหัน!,draft.surprise.018,Sudden turn!
draft_surprise_019,en,0,speaker,Early delivery!,surprise,office,true,Early delivery!,draft.surprise.019,Early delivery!
draft_surprise_019,th,0,speaker,มาส่งเร็วเลย!,surprise,office,true,มาส่งเร็วเลย!,draft.surprise.019,Early delivery!
draft_surprise_020,en,0,speaker,Perfect timing!,surprise,office,true,Perfect timing!,draft.surprise.020,Perfect timing!
draft_surprise_020,th,0,speaker,จังหวะเป๊ะ!,surprise,office,true,จังหวะเป๊ะ!,draft.surprise.020,Perfect timing!
draft_surprise_021,en,0,speaker,That worked?,surprise,office,true,That worked?,draft.surprise.021,That worked?
draft_surprise_021,th,0,speaker,ใช้ได้จริงเหรอ?,surprise,office,true,ใช้ได้จริงเหรอ?,draft.surprise.021,That worked?
draft_surprise_022,en,0,speaker,Lucky break!,surprise,office,true,Lucky break!,draft.surprise.022,Lucky break!
draft_surprise_022,th,0,speaker,โชคดีจัง!,surprise,office,true,โชคดีจัง!,draft.surprise.022,Lucky break!
draft_surprise_023,en,0,speaker,Small miracle!,surprise,office,true,Small miracle!,draft.surprise.023,Small miracle!
draft_surprise_023,th,0,speaker,ปาฏิหาริย์เล็ก ๆ!,surprise,office,true,ปาฏิหาริย์เล็ก ๆ!,draft.surprise.023,Small miracle!
draft_surprise_024,en,0,speaker,Fancy that!,surprise,office,true,Fancy that!,draft.surprise.024,Fancy that!
draft_surprise_024,th,0,speaker,ไม่นึกเลย!,surprise,office,true,ไม่นึกเลย!,draft.surprise.024,Fancy that!
draft_surprise_025,en,0,speaker,"Well, then!",surprise,office,true,"Well, then!",draft.surprise.025,"Well, then!"
draft_surprise_025,th,0,speaker,เอาแบบนี้เลยเหรอ!,surprise,office,false,เอาแบบนี้เลยเหรอ!,draft.surprise.025,"Well, then!"
draft_surprise_026,en,0,speaker,Didn't see that.,surprise,office,false,Didn't see that.,draft.surprise.026,Didn't see that.
draft_surprise_026,th,0,speaker,ไม่เห็นว่าจะมา,surprise,office,true,ไม่เห็นว่าจะมา,draft.surprise.026,Didn't see that.
draft_surprise_027,en,0,speaker,Nearly missed it!,surprise,office,false,Nearly missed it!,draft.surprise.027,Nearly missed it!
draft_surprise_027,th,0,speaker,เกือบพลาดแล้ว!,surprise,office,true,เกือบพลาดแล้ว!,draft.surprise.027,Nearly missed it!
draft_surprise_028,en,0,speaker,"Suddenly, yes.",surprise,office,true,"Suddenly, yes.",draft.surprise.028,"Suddenly, yes."
draft_surprise_028,th,0,speaker,จู่ ๆ ก็ได้!,surprise,office,true,จู่ ๆ ก็ได้!,draft.surprise.028,"Suddenly, yes."
draft_surprise_029,en,0,speaker,Who's that?,surprise,office,true,Who's that?,draft.surprise.029,Who's that?
draft_surprise_029,th,0,speaker,นั่นใครมา?,surprise,office,true,นั่นใครมา?,draft.surprise.029,Who's that?
draft_surprise_030,en,0,speaker,Message already?,surprise,office,false,Message already?,draft.surprise.030,Message already?
draft_surprise_030,th,0,speaker,ข้อความมาแล้วเหรอ?,surprise,office,false,ข้อความมาแล้วเหรอ?,draft.surprise.030,Message already?
draft_surprise_031,en,0,speaker,Rain stopped?,surprise,office,true,Rain stopped?,draft.surprise.031,Rain stopped?
draft_surprise_031,th,0,speaker,ฝนหยุดแล้วเหรอ?,surprise,office,false,ฝนหยุดแล้วเหรอ?,draft.surprise.031,Rain stopped?
draft_surprise_032,en,0,speaker,New shortcut!,surprise,office,true,New shortcut!,draft.surprise.032,New shortcut!
draft_surprise_032,th,0,speaker,ทางลัดใหม่!,surprise,office,true,ทางลัดใหม่!,draft.surprise.032,New shortcut!
draft_surprise_033,en,0,speaker,Where did that go?,surprise,office,false,Where did that go?,draft.surprise.033,Where did that go?
draft_surprise_033,th,0,speaker,นั่นหายไปไหน?,surprise,office,true,นั่นหายไปไหน?,draft.surprise.033,Where did that go?
draft_surprise_034,en,0,speaker,Found it!,surprise,office,true,Found it!,draft.surprise.034,Found it!
draft_surprise_034,th,0,speaker,เจอแล้ว!,surprise,office,true,เจอแล้ว!,draft.surprise.034,Found it!
draft_surprise_035,en,0,speaker,Changed the game!,surprise,office,false,Changed the game!,draft.surprise.035,Changed the game!
draft_surprise_035,th,0,speaker,เปลี่ยนเกมเลย!,surprise,office,true,เปลี่ยนเกมเลย!,draft.surprise.035,Changed the game!
draft_surprise_036,en,0,speaker,That explains it.,surprise,office,false,That explains it.,draft.surprise.036,That explains it.
draft_surprise_036,th,0,speaker,แบบนี้นี่เอง,surprise,office,true,แบบนี้นี่เอง,draft.surprise.036,That explains it.
draft_surprise_037,en,0,speaker,Now that's odd.,surprise,office,false,Now that's odd.,draft.surprise.037,Now that's odd.
draft_surprise_037,th,0,speaker,อันนี้แปลกนะ,surprise,office,true,อันนี้แปลกนะ,draft.surprise.037,Now that's odd.
draft_surprise_038,en,0,speaker,Too convenient!,surprise,office,false,Too convenient!,draft.surprise.038,Too convenient!
draft_surprise_038,th,0,speaker,บังเอิญเกินไป!,surprise,office,true,บังเอิญเกินไป!,draft.surprise.038,Too convenient!
draft_surprise_039,en,0,speaker,What a turn!,surprise,office,true,What a turn!,draft.surprise.039,What a turn!
draft_surprise_039,th,0,speaker,พลิกได้ไง!,surprise,office,true,พลิกได้ไง!,draft.surprise.039,What a turn!
draft_surprise_040,en,0,speaker,Against the odds!,surprise,office,false,Against the odds!,draft.surprise.040,Against the odds!
draft_surprise_040,th,0,speaker,เกินคาดจริง!,surprise,office,true,เกินคาดจริง!,draft.surprise.040,Against the odds!
draft_surprise_041,en,0,speaker,That was lucky.,surprise,office,false,That was lucky.,draft.surprise.041,That was lucky.
draft_surprise_041,th,0,speaker,โชคดีนะ,surprise,office,true,โชคดีนะ,draft.surprise.041,That was lucky.
draft_surprise_042,en,0,speaker,Hold on!,surprise,office,true,Hold on!,draft.surprise.042,Hold on!
draft_surprise_042,th,0,speaker,เดี๋ยวก่อน!,surprise,office,true,เดี๋ยวก่อน!,draft.surprise.042,Hold on!
draft_surprise_043,en,0,speaker,Did it move?,surprise,office,true,Did it move?,draft.surprise.043,Did it move?
draft_surprise_043,th,0,speaker,มันขยับเหรอ?,surprise,office,true,มันขยับเหรอ?,draft.surprise.043,Did it move?
draft_surprise_044,en,0,speaker,Not what I expected.,surprise,office,false,Not what I expected.,draft.surprise.044,Not what I expected.
draft_surprise_044,th,0,speaker,ไม่เหมือนที่คิด,surprise,office,true,ไม่เหมือนที่คิด,draft.surprise.044,Not what I expected.
draft_surprise_045,en,0,speaker,"Well, surprise me.",surprise,office,false,"Well, surprise me.",draft.surprise.045,"Well, surprise me."
draft_surprise_045,th,0,speaker,เซอร์ไพรส์จริง,surprise,office,true,เซอร์ไพรส์จริง,draft.surprise.045,"Well, surprise me."
draft_surprise_046,en,0,speaker,Everything changed.,surprise,office,false,Everything changed.,draft.surprise.046,Everything changed.
draft_surprise_046,th,0,speaker,เปลี่ยนหมดเลย,surprise,office,true,เปลี่ยนหมดเลย,draft.surprise.046,Everything changed.
draft_surprise_047,en,0,speaker,That came early.,surprise,office,false,That came early.,draft.surprise.047,That came early.
draft_surprise_047,th,0,speaker,มาเร็วจัง,surprise,office,true,มาเร็วจัง,draft.surprise.047,That came early.
draft_surprise_048,en,0,speaker,How curious.,surprise,office,true,How curious.,draft.surprise.048,How curious.
draft_surprise_048,th,0,speaker,น่าสงสัยจัง,surprise,office,true,น่าสงสัยจัง,draft.surprise.048,How curious.
draft_surprise_049,en,0,speaker,Now I want to know.,surprise,office,false,Now I want to know.,draft.surprise.049,Now I want to know.
draft_surprise_049,th,0,speaker,อยากรู้แล้วสิ,surprise,office,true,อยากรู้แล้วสิ,draft.surprise.049,Now I want to know.
draft_surprise_050,en,0,speaker,"Okay, wow.",surprise,office,true,"Okay, wow.",draft.surprise.050,"Okay, wow."
draft_surprise_050,th,0,speaker,โอเค ว้าว,surprise,office,true,โอเค ว้าว,draft.surprise.050,"Okay, wow."
draft_disappointment_001,en,0,speaker,"Oh, no...",disappointment,office,true,"Oh, no...",draft.disappointment.001,"Oh, no..."
draft_disappointment_001,th,0,speaker,เฮ้อ...,disappointment,office,true,เฮ้อ...,draft.disappointment.001,"Oh, no..."
draft_disappointment_002,en,0,speaker,Not again.,disappointment,office,true,Not again.,draft.disappointment.002,Not again.
draft_disappointment_002,th,0,speaker,ไม่เอาอีกแล้ว,disappointment,office,true,ไม่เอาอีกแล้ว,draft.disappointment.002,Not again.
draft_disappointment_003,en,0,speaker,That slipped.,disappointment,office,true,That slipped.,draft.disappointment.003,That slipped.
draft_disappointment_003,th,0,speaker,พลาดไปแล้ว,disappointment,office,true,พลาดไปแล้ว,draft.disappointment.003,That slipped.
draft_disappointment_004,en,0,speaker,Bad timing.,disappointment,office,true,Bad timing.,draft.disappointment.004,Bad timing.
draft_disappointment_004,th,0,speaker,จังหวะไม่ดีเลย,disappointment,office,true,จังหวะไม่ดีเลย,draft.disappointment.004,Bad timing.
draft_disappointment_005,en,0,speaker,Link is down.,disappointment,office,true,Link is down.,draft.disappointment.005,Link is down.
draft_disappointment_005,th,0,speaker,ลิงก์ล่มแล้ว,disappointment,office,true,ลิงก์ล่มแล้ว,draft.disappointment.005,Link is down.
draft_disappointment_006,en,0,speaker,File is missing.,disappointment,office,true,File is missing.,draft.disappointment.006,File is missing.
draft_disappointment_006,th,0,speaker,ไฟล์หายแล้ว,disappointment,office,true,ไฟล์หายแล้ว,draft.disappointment.006,File is missing.
draft_disappointment_007,en,0,speaker,Test failed.,disappointment,office,true,Test failed.,draft.disappointment.007,Test failed.
draft_disappointment_007,th,0,speaker,ทดสอบไม่ผ่าน,disappointment,office,true,ทดสอบไม่ผ่าน,draft.disappointment.007,Test failed.
draft_disappointment_008,en,0,speaker,No reply yet.,disappointment,office,true,No reply yet.,draft.disappointment.008,No reply yet.
draft_disappointment_008,th,0,speaker,ยังไม่มีคำตอบ,disappointment,office,true,ยังไม่มีคำตอบ,draft.disappointment.008,No reply yet.
draft_disappointment_009,en,0,speaker,Coffee's gone.,disappointment,office,true,Coffee's gone.,draft.disappointment.009,Coffee's gone.
draft_disappointment_009,th,0,speaker,กาแฟหมดแล้ว,disappointment,office,true,กาแฟหมดแล้ว,draft.disappointment.009,Coffee's gone.
draft_disappointment_010,en,0,speaker,Plan changed.,disappointment,office,true,Plan changed.,draft.disappointment.010,Plan changed.
draft_disappointment_010,th,0,speaker,แผนเปลี่ยนแล้ว,disappointment,office,true,แผนเปลี่ยนแล้ว,draft.disappointment.010,Plan changed.
draft_disappointment_011,en,0,speaker,That hurts.,disappointment,office,true,That hurts.,draft.disappointment.011,That hurts.
draft_disappointment_011,th,0,speaker,เจ็บใจนะ,disappointment,office,true,เจ็บใจนะ,draft.disappointment.011,That hurts.
draft_disappointment_012,en,0,speaker,"Close, but no.",disappointment,office,true,"Close, but no.",draft.disappointment.012,"Close, but no."
draft_disappointment_012,th,0,speaker,เกือบแล้วแต่ไม่,disappointment,office,true,เกือบแล้วแต่ไม่,draft.disappointment.012,"Close, but no."
draft_disappointment_013,en,0,speaker,Not our day.,disappointment,office,true,Not our day.,draft.disappointment.013,Not our day.
draft_disappointment_013,th,0,speaker,วันนี้ไม่ใช่วันของเรา,disappointment,office,false,วันนี้ไม่ใช่วันของเรา,draft.disappointment.013,Not our day.
draft_disappointment_014,en,0,speaker,Back to work.,disappointment,office,true,Back to work.,draft.disappointment.014,Back to work.
draft_disappointment_014,th,0,speaker,กลับไปแก้งาน,disappointment,office,true,กลับไปแก้งาน,draft.disappointment.014,Back to work.
draft_disappointment_015,en,0,speaker,One more try.,disappointment,office,true,One more try.,draft.disappointment.015,One more try.
draft_disappointment_015,th,0,speaker,ขอแก้อีกที,disappointment,office,true,ขอแก้อีกที,draft.disappointment.015,One more try.
draft_disappointment_016,en,0,speaker,Needs a reset.,disappointment,office,true,Needs a reset.,draft.disappointment.016,Needs a reset.
draft_disappointment_016,th,0,speaker,ต้องเริ่มใหม่,disappointment,office,true,ต้องเริ่มใหม่,draft.disappointment.016,Needs a reset.
draft_disappointment_017,en,0,speaker,Missed it.,disappointment,office,true,Missed it.,draft.disappointment.017,Missed it.
draft_disappointment_017,th,0,speaker,พลาดแล้ว,disappointment,office,true,พลาดแล้ว,draft.disappointment.017,Missed it.
draft_disappointment_018,en,0,speaker,Too late.,disappointment,office,true,Too late.,draft.disappointment.018,Too late.
draft_disappointment_018,th,0,speaker,สายไปแล้ว,disappointment,office,true,สายไปแล้ว,draft.disappointment.018,Too late.
draft_disappointment_019,en,0,speaker,That stings.,disappointment,office,true,That stings.,draft.disappointment.019,That stings.
draft_disappointment_019,th,0,speaker,เจ็บจี๊ดเลย,disappointment,office,true,เจ็บจี๊ดเลย,draft.disappointment.019,That stings.
draft_disappointment_020,en,0,speaker,"Well, darn.",disappointment,office,true,"Well, darn.",draft.disappointment.020,"Well, darn."
draft_disappointment_020,th,0,speaker,แย่จัง,disappointment,office,true,แย่จัง,draft.disappointment.020,"Well, darn."
draft_disappointment_021,en,0,speaker,Not ideal.,disappointment,office,true,Not ideal.,draft.disappointment.021,Not ideal.
draft_disappointment_021,th,0,speaker,ไม่ค่อยดีเลย,disappointment,office,true,ไม่ค่อยดีเลย,draft.disappointment.021,Not ideal.
draft_disappointment_022,en,0,speaker,Could be better.,disappointment,office,false,Could be better.,draft.disappointment.022,Could be better.
draft_disappointment_022,th,0,speaker,ดีกว่านี้ได้,disappointment,office,true,ดีกว่านี้ได้,draft.disappointment.022,Could be better.
draft_disappointment_023,en,0,speaker,Rough start.,disappointment,office,true,Rough start.,draft.disappointment.023,Rough start.
draft_disappointment_023,th,0,speaker,เริ่มไม่สวย,disappointment,office,true,เริ่มไม่สวย,draft.disappointment.023,Rough start.
draft_disappointment_024,en,0,speaker,Rough finish.,disappointment,office,true,Rough finish.,draft.disappointment.024,Rough finish.
draft_disappointment_024,th,0,speaker,จบไม่สวย,disappointment,office,true,จบไม่สวย,draft.disappointment.024,Rough finish.
draft_disappointment_025,en,0,speaker,Wrong number.,disappointment,office,true,Wrong number.,draft.disappointment.025,Wrong number.
draft_disappointment_025,th,0,speaker,ตัวเลขผิด,disappointment,office,true,ตัวเลขผิด,draft.disappointment.025,Wrong number.
draft_disappointment_026,en,0,speaker,Wrong file.,disappointment,office,true,Wrong file.,draft.disappointment.026,Wrong file.
draft_disappointment_026,th,0,speaker,ไฟล์ผิด,disappointment,office,true,ไฟล์ผิด,draft.disappointment.026,Wrong file.
draft_disappointment_027,en,0,speaker,Wrong turn.,disappointment,office,true,Wrong turn.,draft.disappointment.027,Wrong turn.
draft_disappointment_027,th,0,speaker,เลี้ยวผิด,disappointment,office,true,เลี้ยวผิด,draft.disappointment.027,Wrong turn.
draft_disappointment_028,en,0,speaker,Meeting canceled.,disappointment,office,false,Meeting canceled.,draft.disappointment.028,Meeting canceled.
draft_disappointment_028,th,0,speaker,ประชุมยกเลิก,disappointment,office,true,ประชุมยกเลิก,draft.disappointment.028,Meeting canceled.
draft_disappointment_029,en,0,speaker,Deadline moved.,disappointment,office,false,Deadline moved.,draft.disappointment.029,Deadline moved.
draft_disappointment_029,th,0,speaker,เส้นตายเลื่อน,disappointment,office,true,เส้นตายเลื่อน,draft.disappointment.029,Deadline moved.
draft_disappointment_030,en,0,speaker,Reply vanished.,disappointment,office,false,Reply vanished.,draft.disappointment.030,Reply vanished.
draft_disappointment_030,th,0,speaker,คำตอบหายไป,disappointment,office,true,คำตอบหายไป,draft.disappointment.030,Reply vanished.
draft_disappointment_031,en,0,speaker,That was hopeful.,disappointment,office,false,That was hopeful.,draft.disappointment.031,That was hopeful.
draft_disappointment_031,th,0,speaker,เมื่อกี้มีหวังนะ,disappointment,office,true,เมื่อกี้มีหวังนะ,draft.disappointment.031,That was hopeful.
draft_disappointment_032,en,0,speaker,Hope took a hit.,disappointment,office,false,Hope took a hit.,draft.disappointment.032,Hope took a hit.
draft_disappointment_032,th,0,speaker,ความหวังสะดุด,disappointment,office,true,ความหวังสะดุด,draft.disappointment.032,Hope took a hit.
draft_disappointment_033,en,0,speaker,Not the result.,disappointment,office,true,Not the result.,draft.disappointment.033,Not the result.
draft_disappointment_033,th,0,speaker,ไม่ใช่ผลที่หวัง,disappointment,office,true,ไม่ใช่ผลที่หวัง,draft.disappointment.033,Not the result.
draft_disappointment_034,en,0,speaker,Back to the draft.,disappointment,office,false,Back to the draft.,draft.disappointment.034,Back to the draft.
draft_disappointment_034,th,0,speaker,กลับไปที่ร่างงาน,disappointment,office,true,กลับไปที่ร่างงาน,draft.disappointment.034,Back to the draft.
draft_disappointment_035,en,0,speaker,Need more fixing.,disappointment,office,false,Need more fixing.,draft.disappointment.035,Need more fixing.
draft_disappointment_035,th,0,speaker,ต้องแก้อีก,disappointment,office,true,ต้องแก้อีก,draft.disappointment.035,Need more fixing.
draft_disappointment_036,en,0,speaker,Small setback.,disappointment,office,true,Small setback.,draft.disappointment.036,Small setback.
draft_disappointment_036,th,0,speaker,สะดุดนิดหน่อย,disappointment,office,true,สะดุดนิดหน่อย,draft.disappointment.036,Small setback.
draft_disappointment_037,en,0,speaker,Big sigh.,disappointment,office,true,Big sigh.,draft.disappointment.037,Big sigh.
draft_disappointment_037,th,0,speaker,ถอนหายใจใหญ่,disappointment,office,true,ถอนหายใจใหญ่,draft.disappointment.037,Big sigh.
draft_disappointment_038,en,0,speaker,Why today?,disappointment,office,true,Why today?,draft.disappointment.038,Why today?
draft_disappointment_038,th,0,speaker,ทำไมต้องวันนี้,disappointment,office,true,ทำไมต้องวันนี้,draft.disappointment.038,Why today?
draft_disappointment_039,en,0,speaker,That nearly worked.,disappointment,office,false,That nearly worked.,draft.disappointment.039,That nearly worked.
draft_disappointment_039,th,0,speaker,เกือบใช้ได้แล้ว,disappointment,office,true,เกือบใช้ได้แล้ว,draft.disappointment.039,That nearly worked.
draft_disappointment_040,en,0,speaker,Not quite ready.,disappointment,office,false,Not quite ready.,draft.disappointment.040,Not quite ready.
draft_disappointment_040,th,0,speaker,ยังไม่พร้อม,disappointment,office,true,ยังไม่พร้อม,draft.disappointment.040,Not quite ready.
draft_disappointment_041,en,0,speaker,Lost the thread.,disappointment,office,false,Lost the thread.,draft.disappointment.041,Lost the thread.
draft_disappointment_041,th,0,speaker,หลุดประเด็นแล้ว,disappointment,office,true,หลุดประเด็นแล้ว,draft.disappointment.041,Lost the thread.
draft_disappointment_042,en,0,speaker,Another delay.,disappointment,office,true,Another delay.,draft.disappointment.042,Another delay.
draft_disappointment_042,th,0,speaker,เลื่อนอีกแล้ว,disappointment,office,true,เลื่อนอีกแล้ว,draft.disappointment.042,Another delay.
draft_disappointment_043,en,0,speaker,Empty queue.,disappointment,office,true,Empty queue.,draft.disappointment.043,Empty queue.
draft_disappointment_043,th,0,speaker,คิวว่างเปล่า,disappointment,office,true,คิวว่างเปล่า,draft.disappointment.043,Empty queue.
draft_disappointment_044,en,0,speaker,Bad break.,disappointment,office,true,Bad break.,draft.disappointment.044,Bad break.
draft_disappointment_044,th,0,speaker,จังหวะแย่เลย,disappointment,office,true,จังหวะแย่เลย,draft.disappointment.044,Bad break.
draft_disappointment_045,en,0,speaker,Missed the mark.,disappointment,office,false,Missed the mark.,draft.disappointment.045,Missed the mark.
draft_disappointment_045,th,0,speaker,พลาดเป้า,disappointment,office,true,พลาดเป้า,draft.disappointment.045,Missed the mark.
draft_disappointment_046,en,0,speaker,Try not to sigh.,disappointment,office,false,Try not to sigh.,draft.disappointment.046,Try not to sigh.
draft_disappointment_046,th,0,speaker,อย่าเพิ่งถอนหายใจ,disappointment,office,false,อย่าเพิ่งถอนหายใจ,draft.disappointment.046,Try not to sigh.
draft_disappointment_047,en,0,speaker,We'll fix it.,disappointment,office,true,We'll fix it.,draft.disappointment.047,We'll fix it.
draft_disappointment_047,th,0,speaker,เดี๋ยวเราแก้,disappointment,office,true,เดี๋ยวเราแก้,draft.disappointment.047,We'll fix it.
draft_disappointment_048,en,0,speaker,"Tomorrow, then.",disappointment,office,false,"Tomorrow, then.",draft.disappointment.048,"Tomorrow, then."
draft_disappointment_048,th,0,speaker,งั้นพรุ่งนี้,disappointment,office,true,งั้นพรุ่งนี้,draft.disappointment.048,"Tomorrow, then."
draft_disappointment_049,en,0,speaker,Back to basics.,disappointment,office,true,Back to basics.,draft.disappointment.049,Back to basics.
draft_disappointment_049,th,0,speaker,กลับสู่พื้นฐาน,disappointment,office,true,กลับสู่พื้นฐาน,draft.disappointment.049,Back to basics.
draft_disappointment_050,en,0,speaker,Still salvageable.,disappointment,office,false,Still salvageable.,draft.disappointment.050,Still salvageable.
draft_disappointment_050,th,0,speaker,ยังกู้ได้อยู่,disappointment,office,true,ยังกู้ได้อยู่,draft.disappointment.050,Still salvageable.
draft_fatigue_001,en,0,speaker,Tired...,fatigue,office,true,Tired...,draft.fatigue.001,Tired...
draft_fatigue_001,th,0,speaker,หมดแรง...,fatigue,office,true,หมดแรง...,draft.fatigue.001,Tired...
draft_fatigue_002,en,0,speaker,Running low.,fatigue,office,true,Running low.,draft.fatigue.002,Running low.
draft_fatigue_002,th,0,speaker,แรงใกล้หมด,fatigue,office,true,แรงใกล้หมด,draft.fatigue.002,Running low.
draft_fatigue_003,en,0,speaker,Need a break.,fatigue,office,true,Need a break.,draft.fatigue.003,Need a break.
draft_fatigue_003,th,0,speaker,ขอพักหน่อย,fatigue,office,true,ขอพักหน่อย,draft.fatigue.003,Need a break.
draft_fatigue_004,en,0,speaker,Brain offline.,fatigue,office,true,Brain offline.,draft.fatigue.004,Brain offline.
draft_fatigue_004,th,0,speaker,สมองออฟไลน์,fatigue,office,true,สมองออฟไลน์,draft.fatigue.004,Brain offline.
draft_fatigue_005,en,0,speaker,Long day.,fatigue,office,true,Long day.,draft.fatigue.005,Long day.
draft_fatigue_005,th,0,speaker,วันนี้ยาวจริง,fatigue,office,true,วันนี้ยาวจริง,draft.fatigue.005,Long day.
draft_fatigue_006,en,0,speaker,Too many tabs.,fatigue,office,false,Too many tabs.,draft.fatigue.006,Too many tabs.
draft_fatigue_006,th,0,speaker,เปิดแท็บเยอะไป,fatigue,office,true,เปิดแท็บเยอะไป,draft.fatigue.006,Too many tabs.
draft_fatigue_007,en,0,speaker,Meeting fog.,fatigue,office,true,Meeting fog.,draft.fatigue.007,Meeting fog.
draft_fatigue_007,th,0,speaker,หมอกจากประชุม,fatigue,office,true,หมอกจากประชุม,draft.fatigue.007,Meeting fog.
draft_fatigue_008,en,0,speaker,"Coffee, please.",fatigue,office,false,"Coffee, please.",draft.fatigue.008,"Coffee, please."
draft_fatigue_008,th,0,speaker,ขอกาแฟหน่อย,fatigue,office,true,ขอกาแฟหน่อย,draft.fatigue.008,"Coffee, please."
draft_fatigue_009,en,0,speaker,Low battery.,fatigue,office,true,Low battery.,draft.fatigue.009,Low battery.
draft_fatigue_009,th,0,speaker,แบตใกล้หมด,fatigue,office,true,แบตใกล้หมด,draft.fatigue.009,Low battery.
draft_fatigue_010,en,0,speaker,Out of steam.,fatigue,office,true,Out of steam.,draft.fatigue.010,Out of steam.
draft_fatigue_010,th,0,speaker,หมดแรงแล้ว,fatigue,office,true,หมดแรงแล้ว,draft.fatigue.010,Out of steam.
